trajectory_id,num_keyframes,duration_sec,start_raw_score,end_raw_score,endpoint_node_id,endpoint_dataset_id,endpoint_sample_index,endpoint_point_index,path_xyz_length,net_xyz_distance,max_xyz_step,mean_xyz_step,total_yaw_change,max_yaw_step,total_pitch_change,max_pitch_step,max_abs_score_step,physical_path_signature
scene_1_1_traj_00662,80,15.8,7.127104,4.859184,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7111|9,scene_1.1_y04_medium_dense_y04_4p39,7111,9,41.457271,41.457271,0.524776,0.524776,45.0,0.569621,0.0,0.0,0.088936,4d09a52b4065bf5dedd0f35bb037047fde792ead
scene_1_1_traj_00663,80,15.8,7.127104,2.989193,scene_1|scene_1.1_y01_medium_dense_y01_0p60|679|31,scene_1.1_y01_medium_dense_y01_0p60,679,31,36.278292,36.278292,0.459219,0.459219,105.0,1.329114,45.0,0.569621,0.162268,97fe8b0d28114487cb78a80b9fea36b041fbad72
scene_1_1_traj_00664,80,15.8,7.127104,5.327211,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3877|72,scene_1.1_y02_medium_dense_y02_1p86,3877,72,41.763604,41.763604,0.528654,0.528653,45.0,0.569621,0.0,0.0,0.070583,4bb428b6be870f4f10e6e0842b6f3ede7e379283
scene_1_1_traj_00665,80,15.8,7.127104,4.551231,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7122|9,scene_1.1_y04_medium_dense_y04_4p39,7122,9,41.457271,41.457271,0.524776,0.524776,75.0,0.949368,45.0,0.569621,0.101013,08e239d7601161498fcbfc2ea43b3dfedee3d75e
scene_1_1_traj_00666,80,15.8,7.127104,3.933367,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2499|9,scene_1.1_y02_medium_dense_y02_1p86,2499,9,41.38,41.38,0.523798,0.523797,105.0,1.329114,45.0,0.569621,0.125242,7cc386a30f213ce132e569ead7fe90cc55ac9109
scene_1_1_traj_00667,80,15.8,7.127104,3.413981,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6203|72,scene_1.1_y03_medium_dense_y03_3p13,6203,72,41.78291,41.78291,0.528898,0.528898,135.0,1.708861,90.0,1.139241,0.14561,d9db3bde386b7b53082b985bda2248b49f290f64
scene_1_1_traj_00668,80,15.8,7.127104,2.933274,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1584|72,scene_1.1_y01_medium_dense_y01_0p60,1584,72,41.782607,41.782607,0.528894,0.528894,135.0,1.708861,90.0,1.139241,0.164461,ac684a2862d1cffbc55a892db09c4c1e119af6cd
scene_1_1_traj_00669,80,15.8,7.127104,2.691098,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7589|30,scene_1.1_y04_medium_dense_y04_4p39,7589,30,41.499989,41.499989,0.525317,0.525316,135.0,1.708861,90.0,1.139241,0.173958,b912aaa269d8c30be73c2c48cc726a0d3ac1570e
scene_1_1_traj_00670,80,15.8,7.127104,5.285689,scene_1|scene_1.1_y01_medium_dense_y01_0p60|684|32,scene_1.1_y01_medium_dense_y01_0p60,684,32,31.117561,31.117561,0.393894,0.393893,90.0,1.139241,0.0,0.0,0.072211,91af93c22e8df6dc11bf0e45af116a2d8e9e6099
scene_1_1_traj_00671,80,15.8,7.127104,3.482372,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7128|9,scene_1.1_y04_medium_dense_y04_4p39,7128,9,41.457271,41.457271,0.524776,0.524776,135.0,1.708861,90.0,1.139241,0.142928,56f36bb302428a5c58084aa06570188a3cd1b66f
scene_1_1_traj_00672,80,15.8,7.127104,5.538392,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2030|93,scene_1.1_y01_medium_dense_y01_0p60,2030,93,42.078414,42.078414,0.532639,0.532638,90.0,1.139241,0.0,0.0,0.062301,f545017a05e8d0a1b1ec16299298d65a9c6bdfea
scene_1_1_traj_00673,80,15.8,7.127104,5.735182,scene_1|scene_1.1_y01_medium_dense_y01_0p60|181|9,scene_1.1_y01_medium_dense_y01_0p60,181,9,41.399179,41.399179,0.524041,0.52404,45.0,0.569621,0.0,0.0,0.054584,a292666d1fa43b53615c40531b72fe47bcafff5d
scene_1_1_traj_00674,80,15.8,7.127104,3.21338,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2108|96,scene_1.1_y01_medium_dense_y01_0p60,2108,96,26.965856,26.965856,0.341341,0.34134,45.0,0.569621,45.0,0.569621,0.153477,48ffc1d6c3a2710d14e64bdc6911c696323efe96
scene_1_1_traj_00675,80,15.8,7.127104,3.063957,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3893|72,scene_1.1_y02_medium_dense_y02_1p86,3893,72,41.763604,41.763604,0.528654,0.528653,135.0,1.708861,90.0,1.139241,0.159336,45f81237d2b06e5dc0440ef1bf23dbaeee089637
scene_1_1_traj_00676,80,15.8,7.127104,2.758294,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3894|72,scene_1.1_y02_medium_dense_y02_1p86,3894,72,41.763604,41.763604,0.528654,0.528653,135.0,1.708861,90.0,1.139241,0.171323,dcfa77befb3e2fd5f0e7f848a888f03dbf2f7b3a
scene_1_1_traj_00677,80,15.8,7.127104,3.916116,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4797|9,scene_1.1_y03_medium_dense_y03_3p13,4797,9,41.399484,41.399484,0.524045,0.524044,135.0,1.708861,0.0,0.0,0.125919,546cba9f4e59abf2000b93ab19f929b92870849b
scene_1_1_traj_00678,80,15.8,7.127104,4.096879,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4346|93,scene_1.1_y02_medium_dense_y02_1p86,4346,93,42.059545,42.059545,0.5324,0.532399,45.0,0.569621,45.0,0.569621,0.11883,57c8011a1de06081bc2dfccfaba4c692820c7a4f
scene_1_1_traj_00679,80,15.8,7.127104,4.346047,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5736|51,scene_1.1_y03_medium_dense_y03_3p13,5736,51,41.570332,41.570332,0.526207,0.526207,75.0,0.949368,45.0,0.569621,0.109059,63180284827425b9b1a4914a404953b5b42552f1
scene_1_1_traj_00680,80,15.8,7.127104,4.270295,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1110|51,scene_1.1_y01_medium_dense_y01_0p60,1110,51,41.570028,41.570028,0.526204,0.526203,75.0,0.949368,45.0,0.569621,0.11203,2188267a270bfba65b0ced2d417b270640eb248c
scene_1_1_traj_00681,80,15.8,7.127104,4.082392,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3937|74,scene_1.1_y02_medium_dense_y02_1p86,3937,74,31.544659,31.544659,0.3993,0.399299,135.0,1.708861,90.0,1.139241,0.119398,22a649c5f555fafd8e3f90abc9ff50fdf0c6cb04
scene_1_1_traj_00682,80,15.8,7.127104,2.591089,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1166|53,scene_1.1_y01_medium_dense_y01_0p60,1166,53,31.287922,31.287922,0.396051,0.39605,135.0,1.708861,90.0,1.139241,0.17788,76938edee3f1cd605fb030ac1cca9e2e5fe879e3
scene_1_1_traj_00683,80,15.8,7.127104,4.279312,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5742|51,scene_1.1_y03_medium_dense_y03_3p13,5742,51,41.570332,41.570332,0.526207,0.526207,135.0,1.708861,90.0,1.139241,0.111676,10ca325ff8af77b62b4e733152a7fc2f25b9117e
scene_1_1_traj_00684,80,15.8,7.127104,2.28662,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1121|51,scene_1.1_y01_medium_dense_y01_0p60,1121,51,41.570028,41.570028,0.526204,0.526203,135.0,1.708861,90.0,1.139241,0.18982,a5c4f9886a3991a57f0caadb0586cc7785284449
scene_1_1_traj_00685,80,15.8,7.127104,5.764201,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2493|9,scene_1.1_y02_medium_dense_y02_1p86,2493,9,41.38,41.38,0.523798,0.523797,135.0,1.708861,0.0,0.0,0.053446,08bf170bd358067165d32ce3422eaba2dd989f4b
scene_1_1_traj_00686,80,15.8,7.127104,5.35429,scene_1|scene_1.1_y01_medium_dense_y01_0p60|661|31,scene_1.1_y01_medium_dense_y01_0p60,661,31,36.278292,36.278292,0.459219,0.459219,135.0,1.708861,0.0,0.0,0.069521,f185a9aaf48eb8696b3e7daf48ce4fac0521d8c4
scene_1_1_traj_00687,80,15.8,7.127104,5.663742,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8056|52,scene_1.1_y04_medium_dense_y04_4p39,8056,52,36.490536,36.490536,0.461906,0.461906,0.0,0.0,0.0,0.0,0.057386,b3d2825111d2f7f1732ee7d47ee325e773f8f884
scene_1_1_traj_00688,80,15.8,7.127104,4.546424,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2035|93,scene_1.1_y01_medium_dense_y01_0p60,2035,93,42.078414,42.078414,0.532639,0.532638,15.0,0.189874,45.0,0.569621,0.101201,597cb78c284dee66deff1123e32e857149a4ee43
scene_1_1_traj_00689,80,15.8,7.127104,5.638661,scene_1|scene_1.1_y01_medium_dense_y01_0p60|642|30,scene_1.1_y01_medium_dense_y01_0p60,642,30,41.441957,41.441957,0.524582,0.524582,0.0,0.0,0.0,0.0,0.058369,39c8d67fc4375c21f93e3519b41b0b61349ed5bb
scene_1_1_traj_00690,80,15.8,7.127104,2.941401,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5279|30,scene_1.1_y03_medium_dense_y03_3p13,5279,30,41.442262,41.442262,0.524586,0.524586,135.0,1.708861,90.0,1.139241,0.164142,c70330c872c4d86d0963dd80ef27c9d9469a9e4c
scene_1_1_traj_00691,80,15.8,7.127104,3.778194,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5280|30,scene_1.1_y03_medium_dense_y03_3p13,5280,30,41.442262,41.442262,0.524586,0.524586,135.0,1.708861,90.0,1.139241,0.131328,5ddd049bac8d49eeb0c69909b36d9b07999ca124
scene_1_1_traj_00692,80,15.8,7.127104,3.156722,scene_1|scene_1.1_y01_medium_dense_y01_0p60|659|30,scene_1.1_y01_medium_dense_y01_0p60,659,30,41.441957,41.441957,0.524582,0.524582,135.0,1.708861,90.0,1.139241,0.155699,1b7ca6eca9c20fb27184f77dd771a3fd8143febc
scene_1_1_traj_00693,80,15.8,7.127104,2.889715,scene_1|scene_1.1_y01_medium_dense_y01_0p60|660|30,scene_1.1_y01_medium_dense_y01_0p60,660,30,41.441957,41.441957,0.524582,0.524582,135.0,1.708861,90.0,1.139241,0.166169,b836cbbc14feea8aeb5b75429f3f3a84032b163f
scene_1_1_traj_00694,80,15.8,7.127104,3.720355,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8998|94,scene_1.1_y04_medium_dense_y04_4p39,8998,94,37.068651,37.068651,0.469224,0.469223,135.0,1.708861,90.0,1.139241,0.133596,ffd5263aebe09635f69ada9cd1bd201cff05dda4
scene_1_1_traj_00695,80,15.8,7.127104,4.255625,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7124|9,scene_1.1_y04_medium_dense_y04_4p39,7124,9,41.457271,41.457271,0.524776,0.524776,45.0,0.569621,45.0,0.569621,0.112605,2098631f432592a8aa67fd2b7e7263e9461ac3d0
scene_1_1_traj_00696,80,15.8,7.127104,5.664896,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8984|94,scene_1.1_y04_medium_dense_y04_4p39,8984,94,37.068651,37.068651,0.469224,0.469223,180.0,2.278482,0.0,0.0,0.05734,abc1cd693a714d13c38d587bebe020e96d547222
scene_1_1_traj_00697,80,15.8,7.127104,4.493679,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8531|73,scene_1.1_y04_medium_dense_y04_4p39,8531,73,36.732523,36.732523,0.464969,0.464969,15.0,0.189874,45.0,0.569621,0.10327,7a95ab8ca7ada015d21adc4e755e1d5ee0e25757
scene_1_1_traj_00698,80,15.8,7.127104,3.036104,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2969|30,scene_1.1_y02_medium_dense_y02_1p86,2969,30,41.422798,41.422798,0.52434,0.524339,135.0,1.708861,90.0,1.139241,0.160429,763664af591b412275db5a0a11804749ae3cc793
scene_1_1_traj_00699,80,15.8,7.127104,3.714624,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2970|30,scene_1.1_y02_medium_dense_y02_1p86,2970,30,41.422798,41.422798,0.52434,0.524339,135.0,1.708861,90.0,1.139241,0.13382,04fdf96c1b781d44900326825a0a84bf6ee2b188
scene_1_1_traj_00700,80,15.8,7.127104,3.15638,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5324|32,scene_1.1_y03_medium_dense_y03_3p13,5324,32,31.117968,31.117968,0.393899,0.393898,135.0,1.708861,90.0,1.139241,0.155712,e1a2d2de7956f85ef2d91835c9d81f24ee9a8e67
scene_1_1_traj_00701,80,15.8,7.127104,4.765539,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2496|9,scene_1.1_y02_medium_dense_y02_1p86,2496,9,41.38,41.38,0.523798,0.523797,75.0,0.949368,45.0,0.569621,0.092609,7ed559d1d00ef3122afc005e18442c1eb3497ce1
scene_1_1_traj_00702,80,15.8,7.127104,3.848684,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5732|51,scene_1.1_y03_medium_dense_y03_3p13,5732,51,41.570332,41.570332,0.526207,0.526207,45.0,0.569621,45.0,0.569621,0.128563,390b851adcfef93ce27670b2f7c2c39d0811fedb
scene_1_1_traj_00703,80,15.8,7.127104,4.925516,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9103|99,scene_1.1_y04_medium_dense_y04_4p39,9103,99,13.043037,13.043037,0.165103,0.165102,15.0,0.189874,45.0,0.569621,0.086335,c9b17d254ae993be2a1abf42a46827c536448ed1
scene_1_1_traj_00704,80,15.8,7.127104,5.085384,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8982|94,scene_1.1_y04_medium_dense_y04_4p39,8982,94,37.068651,37.068651,0.469224,0.469223,90.0,1.139241,0.0,0.0,0.080066,eb65ee8a46fafe9503fe8c159cc71d14b48d958c
scene_1_1_traj_00705,80,15.8,7.127104,3.768998,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5738|51,scene_1.1_y03_medium_dense_y03_3p13,5738,51,41.570332,41.570332,0.526207,0.526207,45.0,0.569621,45.0,0.569621,0.131688,af6f6049723442ef21e51ed5d5ad2846fdd000ce
scene_1_1_traj_00706,80,15.8,7.127104,4.157773,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1112|51,scene_1.1_y01_medium_dense_y01_0p60,1112,51,41.570028,41.570028,0.526204,0.526203,45.0,0.569621,45.0,0.569621,0.116442,bd9374dada9471ee3cf0a572c0dda400d87c478a
scene_1_1_traj_00707,80,15.8,7.127104,5.704215,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7641|33,scene_1.1_y04_medium_dense_y04_4p39,7641,33,26.054052,26.054052,0.329799,0.329798,135.0,1.708861,0.0,0.0,0.055798,4c95d4114f97c71e17a2615001e549de86eb2a30
scene_1_1_traj_00708,80,15.8,7.127104,5.559793,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9181|103,scene_1.1_y04_medium_dense_y04_4p39,9181,103,13.043037,13.043037,0.165103,0.165102,135.0,1.708861,0.0,0.0,0.061462,3601f37848e99ada2f459c113247754d99a9a6f1
scene_1_1_traj_00709,80,15.8,7.127104,4.619324,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7591|31,scene_1.1_y04_medium_dense_y04_4p39,7591,31,36.34457,36.34457,0.460058,0.460058,135.0,1.708861,0.0,0.0,0.098343,d9a7fa27e875413fe7f933f5b387845ac5beab8a
scene_1_1_traj_00710,80,15.8,7.127104,5.770433,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7597|31,scene_1.1_y04_medium_dense_y04_4p39,7597,31,36.34457,36.34457,0.460058,0.460058,135.0,1.708861,0.0,0.0,0.053202,0791ac921d6120e7f9b1de38c4336c7d3c3cb462
scene_1_1_traj_00711,80,15.8,7.127104,4.350449,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7211|13,scene_1.1_y04_medium_dense_y04_4p39,7211,13,20.844112,20.844112,0.26385,0.26385,15.0,0.189874,45.0,0.569621,0.108887,4d72936bfc261d3601b71a72688cf9a31cd4335b
scene_1_1_traj_00712,80,15.8,7.127104,5.02845,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2973|31,scene_1.1_y02_medium_dense_y02_1p86,2973,31,36.256404,36.256404,0.458942,0.458942,45.0,0.569621,0.0,0.0,0.082299,9af59afa91f68403253bfed04cabc698065c15b8
scene_1_1_traj_00713,80,15.8,7.127104,3.687439,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5751|52,scene_1.1_y03_medium_dense_y03_3p13,5751,52,36.42487,36.42487,0.461075,0.461074,135.0,1.708861,45.0,0.569621,0.134887,bd4aba41104be2bc55b3a094a51f2b24b4ed9265
scene_1_1_traj_00714,80,15.8,7.127104,3.025044,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6687|94,scene_1.1_y03_medium_dense_y03_3p13,6687,94,37.004011,37.004011,0.468406,0.468405,135.0,1.708861,90.0,1.139241,0.160862,7a3ee199b777f07b6f69b7711e471bd71c8187db
scene_1_1_traj_00715,80,15.8,7.127104,5.363099,scene_1|scene_1.1_y01_medium_dense_y01_0p60|206|10,scene_1.1_y01_medium_dense_y01_0p60,206,10,36.229417,36.229417,0.4586,0.4586,180.0,2.278482,0.0,0.0,0.069175,267ab1d58e26abe48ca57d2471f7460f37ea6c16
scene_1_1_traj_00716,80,15.8,7.127104,1.918309,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1385|63,scene_1.1_y01_medium_dense_y01_0p60,1385,63,21.067485,21.067485,0.266677,0.266677,135.0,1.708861,90.0,1.139241,0.204263,2b82ba9b43048fee268dfe348bce30a876a266cc
scene_1_1_traj_00717,80,15.8,7.127104,2.745389,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1386|63,scene_1.1_y01_medium_dense_y01_0p60,1386,63,21.067485,21.067485,0.266677,0.266677,135.0,1.708861,90.0,1.139241,0.171829,f01240e74bca15de6156ecbd85c9fc68be5ac909
scene_1_1_traj_00718,80,15.8,7.127104,5.346708,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7131|10,scene_1.1_y04_medium_dense_y04_4p39,7131,10,36.295784,36.295784,0.459441,0.45944,45.0,0.569621,0.0,0.0,0.069818,5699c501f6635ad03c5e1fc01bc89b12940b49fe
scene_1_1_traj_00719,80,15.8,7.127104,3.580814,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2498|9,scene_1.1_y02_medium_dense_y02_1p86,2498,9,41.38,41.38,0.523798,0.523797,45.0,0.569621,45.0,0.569621,0.139068,76600cf52a0adff4f37683cf4d4ebc225dc8692a
scene_1_1_traj_00720,80,15.8,7.127104,4.254274,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7138|10,scene_1.1_y04_medium_dense_y04_4p39,7138,10,36.295784,36.295784,0.459441,0.45944,75.0,0.949368,45.0,0.569621,0.112658,4e1448742b0b2412813542ad9d7ffb138f6d4d6a
scene_1_1_traj_00721,80,15.8,7.127104,4.136634,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3421|51,scene_1.1_y02_medium_dense_y02_1p86,3421,51,41.550928,41.550928,0.525962,0.525961,15.0,0.189874,45.0,0.569621,0.117271,3bc7798957d6cebae7c22a3cdb867686399e1567
scene_1_1_traj_00722,80,15.8,7.127104,3.963358,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8074|52,scene_1.1_y04_medium_dense_y04_4p39,8074,52,36.490536,36.490536,0.461906,0.461906,135.0,1.708861,90.0,1.139241,0.124066,4f05800d86795fdae727cf74a6a3e758175e25cc
scene_1_1_traj_00723,80,15.8,7.127104,4.275043,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4813|9,scene_1.1_y03_medium_dense_y03_3p13,4813,9,41.399484,41.399484,0.524045,0.524044,15.0,0.189874,45.0,0.569621,0.111844,bce88fc98637996d9d63f2aa1618d03ed42f0281
scene_1_1_traj_00724,80,15.8,7.127104,5.170901,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6648|93,scene_1.1_y03_medium_dense_y03_3p13,6648,93,42.078714,42.078714,0.532643,0.532642,0.0,0.0,0.0,0.0,0.076712,d07f7432c79bb0456c3654d8ba13b98ec6763f9f
scene_1_1_traj_00725,80,15.8,7.127104,3.920603,scene_1|scene_1.1_y01_medium_dense_y01_0p60|187|9,scene_1.1_y01_medium_dense_y01_0p60,187,9,41.399179,41.399179,0.524041,0.52404,15.0,0.189874,45.0,0.569621,0.125743,84e84f7119001f560e8700ede45f2466fbaf5047
scene_1_1_traj_00726,80,15.8,7.127104,5.177682,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2052|94,scene_1.1_y01_medium_dense_y01_0p60,2052,94,37.003669,37.003669,0.468401,0.468401,90.0,1.139241,0.0,0.0,0.076446,6d9bced7836c1de4c68bec308c408821763705f2
scene_1_1_traj_00727,80,15.8,7.127104,3.315088,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1144|52,scene_1.1_y01_medium_dense_y01_0p60,1144,52,36.424523,36.424523,0.46107,0.46107,135.0,1.708861,90.0,1.139241,0.149488,21d56e7011bca30a078cc0863a969098ec6f7d13
scene_1_1_traj_00728,80,15.8,7.127104,3.134729,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4861|11,scene_1.1_y03_medium_dense_y03_3p13,4861,11,31.060974,31.060974,0.393178,0.393177,135.0,1.708861,90.0,1.139241,0.156561,2c7fc319d90a089589a2d755b3a60b10cd50cf54
scene_1_1_traj_00729,80,15.8,7.127104,5.734557,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8034|51,scene_1.1_y04_medium_dense_y04_4p39,8034,51,41.627882,41.627882,0.526936,0.526935,0.0,0.0,0.0,0.0,0.054609,b255963e1f8559ba9734d7eb1430d2ab26a680c7
scene_1_1_traj_00730,80,15.8,7.127104,3.609735,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3915|73,scene_1.1_y02_medium_dense_y02_1p86,3915,73,36.64529,36.64529,0.463865,0.463864,135.0,1.708861,90.0,1.139241,0.137934,9923e9b41a00c4191a54c90e74aa885deab1b098
scene_1_1_traj_00731,80,15.8,7.127104,3.03888,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6753|97,scene_1.1_y03_medium_dense_y03_3p13,6753,97,22.054249,22.054249,0.279168,0.279168,135.0,1.708861,90.0,1.139241,0.16032,046a1f208412cc352b228a25cbcfae9085f910ea
scene_1_1_traj_00732,80,15.8,7.127104,3.628636,scene_1|scene_1.1_y01_medium_dense_y01_0p60|671|31,scene_1.1_y01_medium_dense_y01_0p60,671,31,36.278292,36.278292,0.459219,0.459219,15.0,0.189874,45.0,0.569621,0.137192,70358c6e0d29808988ae4010a8292c1f6e37e118
scene_1_1_traj_00733,80,15.8,7.127104,4.722927,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3445|52,scene_1.1_y02_medium_dense_y02_1p86,3445,52,36.402724,36.402724,0.460794,0.460794,105.0,1.329114,45.0,0.569621,0.09428,3b20d4b5367fc2edcf44ed8d897b9a82b25a7cce
scene_1_1_traj_00734,80,15.8,7.127104,4.258458,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8506|72,scene_1.1_y04_medium_dense_y04_4p39,8506,72,41.840167,41.840167,0.529623,0.529622,165.0,2.088608,45.0,0.569621,0.112494,2e9bd8fc1e38284c1648f6a5d2678c7d8525e4af
scene_1_1_traj_00735,80,15.8,7.127104,4.295815,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8512|72,scene_1.1_y04_medium_dense_y04_4p39,8512,72,41.840167,41.840167,0.529623,0.529622,165.0,2.088608,45.0,0.569621,0.111029,efb26a52275307a010eab18c2d75d77b8fa1ac69
scene_1_1_traj_00736,80,15.8,7.127104,2.776554,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5763|52,scene_1.1_y03_medium_dense_y03_3p13,5763,52,36.42487,36.42487,0.461075,0.461074,135.0,1.708861,90.0,1.139241,0.170607,275829d00c5f53347ad08ce0dc4c62df0982de3f
scene_1_1_traj_00737,80,15.8,7.127104,2.749761,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1143|52,scene_1.1_y01_medium_dense_y01_0p60,1143,52,36.424523,36.424523,0.46107,0.46107,135.0,1.708861,90.0,1.139241,0.171658,939c5d09f2051f95814d0496a76352978ff3c191
scene_1_1_traj_00738,80,15.8,7.127104,4.707165,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6209|73,scene_1.1_y03_medium_dense_y03_3p13,6209,73,36.667291,36.667291,0.464143,0.464143,45.0,0.569621,0.0,0.0,0.094898,e178f182de0c737382a46e584cef99ad642ef43f
scene_1_1_traj_00739,80,15.8,7.127104,3.923232,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6658|93,scene_1.1_y03_medium_dense_y03_3p13,6658,93,42.078714,42.078714,0.532643,0.532642,165.0,2.088608,45.0,0.569621,0.12564,41bd6d3dedc39f60ce1524881d6149624e1b2135
scene_1_1_traj_00740,80,15.8,7.127104,3.913095,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6664|93,scene_1.1_y03_medium_dense_y03_3p13,6664,93,42.078714,42.078714,0.532643,0.532642,165.0,2.088608,45.0,0.569621,0.126037,174a174db03b16764342c22a33727d97331421f4
scene_1_1_traj_00741,80,15.8,7.127104,2.770597,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2044|93,scene_1.1_y01_medium_dense_y01_0p60,2044,93,42.078414,42.078414,0.532639,0.532638,165.0,2.088608,45.0,0.569621,0.170841,817de64ff932e0683b7034f5496588822135ee5d
scene_1_1_traj_00742,80,15.8,7.127104,3.565505,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5302|31,scene_1.1_y03_medium_dense_y03_3p13,5302,31,36.278641,36.278641,0.459224,0.459223,135.0,1.708861,90.0,1.139241,0.139668,41d33137f1a1895d7c0817157da99b6a63ef44b3
scene_1_1_traj_00743,80,15.8,7.127104,5.644423,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2953|30,scene_1.1_y02_medium_dense_y02_1p86,2953,30,41.422798,41.422798,0.52434,0.524339,45.0,0.569621,0.0,0.0,0.058143,16d0476f48539f1b693bd8e01421f8c95da1ab7b
scene_1_1_traj_00744,80,15.8,7.127104,3.244669,scene_1|scene_1.1_y01_medium_dense_y01_0p60|219|10,scene_1.1_y01_medium_dense_y01_0p60,219,10,36.229417,36.229417,0.4586,0.4586,135.0,1.708861,90.0,1.139241,0.15225,e7f0cb76181674d3294ff82d7f420e074c93dbec
scene_1_1_traj_00745,80,15.8,7.127104,3.136392,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8501|72,scene_1.1_y04_medium_dense_y04_4p39,8501,72,41.840167,41.840167,0.529623,0.529622,135.0,1.708861,45.0,0.569621,0.156496,6be949ae235c601e2e9d79c2262312a401fddeaa
scene_1_1_traj_00746,80,15.8,7.127104,4.128478,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8507|72,scene_1.1_y04_medium_dense_y04_4p39,8507,72,41.840167,41.840167,0.529623,0.529622,135.0,1.708861,45.0,0.569621,0.117591,f45c2d04c8dbb0970bdc59611f85784ace55bb4a
scene_1_1_traj_00747,80,15.8,7.127104,3.618021,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6653|93,scene_1.1_y03_medium_dense_y03_3p13,6653,93,42.078714,42.078714,0.532643,0.532642,135.0,1.708861,45.0,0.569621,0.137609,3a986b1b8a08d645d18ff0729f98d18fb59d4e43
